44085,571,133,16205,-82,25,-42,-749,1882,2705,29
44087,571,133,16205,-82,25,-42,-749,1882,2705,29
44089,571,133,16205,-82,25,-42,-749,1882,2705,29
44091,571,133,16205,-82,25,-42,-749,1882,2705,29
44093,571,133,16205,-42,-46,-17,-749,1882,2705,29
44095,582,155,16329,-42,-46,-17,-749,1882,2705,29
44097,582,155,16329,-42,-46,-17,-749,1882,2705,29
44099,582,155,16329,-42,-46,-17,-749,1882,2705,30
44101,582,155,16329,-42,-46,-17,-753,1885,2663,30
44103,582,248,16139,6,64,-5,-753,1885,2663,30
44124,531,328,16206,131,93,-176,-755,1883,2608,28
44126,531,328,16206,131,93,-176,-755,1883,2608,28
44128,531,328,16206,131,93,-176,-755,1883,2608,28
44132,531,328,16206,131,93,-176,-755,1883,2608,28
44134,531,328,16297,131,93,-176,-755,1883,2608,28
44136,493,375,16297,124,52,-178,-755,1883,2608,28
44138,493,375,16297,124,52,-178,-755,1883,2608,28
44140,493,375,16297,124,52,-178,-755,1883,2608,30
44142,493,375,16297,124,52,-178,-754,1878,2601,30
44144,528,361,16232,124,52,-178,-754,1878,2601,30
44165,494,269,16289,269,162,-307,-747,1888,2597,30
44167,494,269,16289,238,127,-375,-747,1888,2597,30
44169,494,269,16289,238,127,-375,-747,1888,2597,30
44171,494,269,16289,238,127,-375,-747,1888,2597,30
44173,480,218,16245,238,127,-375,-747,1888,2597,30
44175,480,218,16245,238,127,-375,-747,1888,2597,30
44179,480,218,16245,283,37,-289,-747,1888,2597,30
44181,480,218,16245,283,37,-289,-747,1894,2512,30
44183,480,218,16245,283,37,-289,-760,1894,2512,30
44185,499,198,16241,283,37,-289,-760,1894,2512,30
44206,506,154,16184,111,150,-227,-751,1884,2741,28
44208,506,154,16184,111,150,-227,-751,1884,2741,28
44210,506,154,16184,85,135,-216,-751,1884,2741,28
44212,506,154,16184,85,135,-216,-751,1884,2741,28
44214,575,150,16241,85,135,-216,-751,1884,2741,28
44216,575,150,16241,85,135,-216,-751,1884,2741,28
44218,575,150,16241,85,135,-216,-751,1884,2741,28
44220,575,150,16241,70,102,-167,-743,1882,2487,28
44222,575,150,16241,70,102,-167,-743,1882,2487,28
44226,549,131,16217,70,102,-167,-743,1882,2487,28
44247,575,191,16342,159,142,-191,-761,1885,2595,27
44249,575,191,16342,159,142,-191,-761,1885,2595,27
44251,575,191,16342,159,142,-191,-761,1885,2595,27
44253,575,191,16342,103,184,-187,-761,1885,2595,27
44255,547,232,16259,103,184,-187,-761,1885,2595,27
44257,547,232,16259,103,184,-187,-761,1885,2595,27
44259,547,232,16259,103,184,-187,-761,1885,2595,27
44261,547,232,16259,103,184,-187,-751,1906,2618,29
44263,547,232,16259,169,68,-267,-751,1906,2618,29
44265,553,295,16230,169,68,-267,-751,1906,2618,29
44288,511,328,16289,244,34,-208,-762,1890,2571,28
44290,511,328,16289,244,34,-208,-762,1890,2571,28
44292,511,328,16289,244,34,-208,-762,1890,2571,28
44294,511,328,16289,244,34,-208,-762,1890,2571,28
44296,502,344,16297,216,175,-232,-762,1890,2571,28
44298,502,344,16297,216,175,-232,-762,1890,2571,28
44300,502,344,16297,216,175,-232,-762,1890,2571,28
44302,502,344,16297,216,175,-232,-757,1882,2602,28
44304,502,344,16297,216,175,-232,-757,1882,2602,28
44306,489,325,16251,179,83,-279,-757,1882,2602,28
