765009,159,-171,1304,-26,-308,-22,-241,682,7589,-19
765038,169,-173,1313,-31,-307,-20,-253,679,7571,-19
765065,172,-166,1307,-35,-308,-25,-216,672,7640,-19
765091,169,-148,1304,-41,-311,-22,-220,677,7621,-19
765118,150,-166,1306,-27,-302,-24,-229,688,7612,-19
765147,161,-166,1303,-34,-317,-20,-243,672,7584,-19
765173,161,-157,1301,-26,-304,-18,-216,664,7621,-19
765200,155,-168,1310,-42,-308,-25,-207,691,7649,-19
765227,170,-160,1310,-36,-309,-23,-240,677,7606,-19
765255,156,-171,1300,-30,-313,-27,-234,679,7562,-19
765300,153,-176,1308,-37,-304,-25,-210,693,7633,-19
765327,157,-176,1326,-38,-317,-24,-230,679,7617,-19
765356,162,-162,1307,-39,-309,-27,-242,682,7597,-19
765382,162,-163,1307,-37,-308,-23,-212,673,7616,-19
765409,149,-167,1320,-28,-312,-24,-208,681,7643,-20
765437,156,-171,1312,-31,-312,-22,-217,667,7635,-19
765464,172,-175,1312,-38,-307,-23,-245,685,7581,-18
765491,150,-169,1323,-31,-303,-24,-232,674,7597,-19
765517,154,-173,1327,-28,-309,-21,-218,681,7639,-19
765546,159,-159,1319,-31,-308,-19,-219,679,7604,-19
765591,159,-175,1307,-29,-310,-25,-233,677,7590,-18
765618,151,-171,1315,-40,-303,-29,-207,683,7643,-18
765646,163,-168,1301,-23,-305,-21,-218,692,7623,-19
765673,148,-162,1310,-32,-311,-22,-236,680,7592,-18
765700,152,-171,1319,-23,-305,-22,-224,671,7611,-18
765728,141,-170,1329,-32,-316,-23,-219,678,7634,-18
765755,168,-167,1343,-31,-309,-17,-231,678,7616,-18
765782,166,-161,1311,-33,-315,-18,-253,684,7590,-19
765808,171,-158,1299,-30,-306,-26,-232,678,7576,-18
765837,156,-166,1317,-34,-305,-20,-215,678,7642,-19
765882,181,-152,1319,-34,-306,-20,-242,692,7586,-19
765908,153,-171,1335,-28,-294,-20,-240,667,7611,-19
765937,160,-163,1334,-33,-316,-20,-198,682,7633,-19
765964,160,-161,1302,-37,-317,-21,-211,679,7642,-18
765990,175,-167,1319,-30,-307,-21,-248,676,7589,-18
766017,156,-165,1310,-35,-306,-20,-228,663,7589,-20
766046,154,-181,1315,-35,-314,-22,-216,669,7620,-18
766072,168,-159,1317,-34,-306,-21,-230,677,7627,-19
766099,161,-174,1324,-32,-301,-20,-231,695,7602,-17
766126,155,-170,1311,-31,-306,-17,-221,680,7612,-18
766173,163,-164,1311,-29,-302,-19,-222,675,7643,-18
766199,160,-165,1308,-31,-311,-22,-229,696,7616,-18
766228,152,-170,1311,-32,-310,-22,-235,687,7579,-18
766255,166,-171,1297,-42,-316,-25,-212,672,7628,-18
766281,216,-161,1299,3,-379,10,-200,678,7658,-18
766308,145,-183,1302,-4,-350,15,-259,680,7602,-18
766337,138,-165,1301,-24,-378,-1,-271,663,7596,-18
766363,178,-156,1300,8,-379,-5,-294,628,7626,-18
766390,177,-155,1328,4,-357,-4,-292,652,7659,-18
766416,129,-167,1275,-38,-411,35,-319,649,7637,-17
766464,204,-133,1292,69,-402,4,-402,618,7619,-17
766490,184,-147,1302,191,-370,82,-407,573,7640,-19
766519,234,-159,1325,187,-385,40,-438,574,7633,-19
766545,189,-140,1311,109,-345,68,-498,514,7561,-19
766572,219,-135,1301,31,-389,47,-506,486,7573,-19
766599,215,-132,1328,62,-392,46,-514,453,7646,-19
766627,227,-127,1306,60,-350,31,-571,454,7609,-19
766654,202,-133,1319,18,-316,-10,-588,450,7567,-19
766681,225,-91,1306,6,-325,-10,-574,414,7602,-19
766707,279,-45,1299,138,-525,170,-587,392,7617,-19
766754,208,-112,1332,198,-167,117,-710,307,7565,-18
766781,212,-79,1280,112,-505,13,-734,253,7546,-19
766810,215,-99,1349,156,-419,-36,-754,215,7570,-19
766836,232,-68,1320,21,-393,-165,-789,201,7558,-19
766863,247,-87,1328,41,-511,2,-845,199,7508,-19
766889,260,-88,1343,-75,-361,-45,-867,170,7509,-19
766918,329,-45,1421,-45,-81,59,-823,171,7562,-19
766945,260,-47,1383,-92,605,77,-719,197,7532,-19
766971,2,-1,1334,-46,230,300,-616,193,7458,-18
766998,48,38,1389,111,-61,501,-527,142,7446,-19
767045,349,-157,1256,382,-458,704,-564,5,7491,-19
767072,130,-22,1331,87,-285,164,-628,-72,7430,-18
767100,110,-83,1367,146,-84,301,-598,-141,7410,-18
767127,206,-160,1335,116,-97,441,-562,-169,7395,-18
767154,366,108,1408,62,-279,228,-590,-230,7426,-18
767180,219,47,1304,86,29,-485,-547,-234,7384,-18
767209,85,-78,1398,61,-20,-370,-468,-239,7349,-20
767236,-54,168,1464,36,-21,-190,-297,-252,7373,-18
767262,151,24,1303,217,-259,169,-268,-259,7366,-18
767289,208,-20,1388,44,-439,138,-377,-302,7323,-18
767336,130,66,1439,-81,-311,-71,-351,-314,7354,-18
767363,-60,-85,1500,-71,-155,316,-338,-309,7398,-18
767391,-106,-138,1490,-78,-8,408,-314,-300,7373,-18
767418,249,134,1446,-95,-81,252,-304,-309,7335,-19
767444,63,-57,1450,83,371,425,-87,-351,7322,-19
767471,-195,-340,1543,-15,374,565,12,-365,7345,-19
767500,-234,22,1531,-138,287,1080,35,-360,7331,-19
767526,382,159,1416,206,279,1537,50,-493,7250,-18
767553,-157,-245,1412,197,186,1251,95,-595,7206,-19
767580,-484,107,1744,12,416,1899,77,-686,7231,-19
767627,373,93,1302,329,593,2489,65,-1045,7019,-18
767653,-122,-166,1608,343,630,2482,33,-1204,6962,-18
767682,-245,278,1441,421,920,2675,-49,-1540,6828,-18
767709,-208,401,1142,512,741,2948,-190,-1694,6679,-18
767735,97,194,1270,908,-363,3253,-470,-1898,6554,-18
767762,498,-44,1495,900,-1190,1626,-1165,-2256,6386,-18
767791,93,126,1729,532,-1894,-283,-1398,-2330,6395,-19
767817,102,340,1438,486,-1893,-583,-1584,-2383,6359,-18
767844,151,719,1369,546,-2135,6,-2050,-2410,6258,-19
767870,766,596,1141,691,-2269,247,-2365,-2459,6206,-19
767918,240,504,1482,361,-2272,-641,-2950,-2465,6097,-19
767944,-90,471,1531,208,-2301,-1021,-3081,-2429,6014,-19
767973,239,520,1227,464,-2052,138,-3253,-2396,5922,-19
768000,258,531,958,525,-1560,281,-3630,-2420,5771,-18
768026,427,530,1050,-110,-1607,-429,-3791,-2347,5685,-19
768053,81,447,892,-288,-1729,-918,-3853,-2278,5611,-18
768081,374,491,1093,180,-1517,-299,-4089,-2261,5364,-19
768108,181,272,980,255,-1242,-175,-4215,-2352,5237,-19
768135,190,182,1274,-275,-1058,-410,-4382,-2350,5097,-19
768161,355,474,1106,80,31,-219,-4383,-2336,5042,-19
768208,716,327,979,-181,-806,766,-4517,-2344,4956,-19
768235,200,522,1175,-503,-1577,-114,-4847,-2320,4927,-19
768264,816,460,899,-138,-998,309,-4986,-2273,4852,-18
768290,857,283,1053,343,-752,837,-5070,-2247,4796,-18
768317,437,490,1004,-138,-1628,731,-5433,-2234,4656,-18
768344,457,604,1048,174,-1665,749,-5677,-2218,4543,-20
768372,739,358,664,900,16,1702,-5967,-2093,4351,-20
768399,1210,231,671,-124,-861,947,-6097,-2006,4318,-20
768425,1175,328,871,-312,-1254,761,-6273,-1929,4281,-18
768454,1095,300,790,-277,-1677,863,-6664,-1763,4154,-18
768499,979,128,1129,-751,-1650,695,-6986,-1509,3879,-18
768526,1093,151,886,-896,-1395,429,-7382,-1306,3857,-19
768555,925,96,486,-907,-1498,420,-7392,-1212,3760,-19
768581,1144,-67,492,-1527,-1360,458,-7509,-1053,3744,-19
768608,1286,1,666,-1962,-1517,-6,-7645,-777,3672,-18
768636,823,-69,948,-2124,-1360,-351,-7688,-707,3687,-19
768663,1019,24,632,-1252,-1656,418,-7816,-639,3646,-19
768690,1305,-188,526,-1095,-1520,701,-8044,-329,3448,-18
768716,1288,-107,533,-1067,-1601,467,-8098,-207,3314,-18
768745,1198,-77,360,-506,-1180,388,-8271,-58,3116,-19
768790,1335,-428,174,115,-754,715,-8394,138,2985,-18
768819,1331,-342,307,-49,-1253,469,-8428,257,2862,-18
768845,1376,-309,4,37,-1733,168,-8527,307,2493,-18
768872,1431,-234,60,-235,-1364,-204,-8584,293,2375,-18
768899,1149,-274,310,-435,-1225,38,-8627,285,2225,-18
768927,922,-303,-102,-117,-1052,46,-8596,341,1972,-18
768954,1271,-368,218,-732,-1840,395,-8624,429,1812,-18
768980,1211,-404,113,-397,-1745,150,-8724,506,1430,-19
769007,1247,-521,-4,-115,-1191,469,-8737,575,1294,-21
769036,1651,-503,333,-40,-1026,407,-8712,690,1192,-19
769081,2057,-379,-249,2303,-577,206,-8723,785,984,-19
769110,1980,-490,-1078,1615,-1644,-1224,-8710,723,786,-19
769136,1041,-391,-339,-309,-1870,-1613,-8606,538,535,-19
769163,1156,-206,223,-230,-1807,-958,-8372,178,98,-19
769189,1126,-120,-438,707,-920,-689,-8329,85,-66,-19
