295950,-1006,565,569,-110,-5,-86,2593,-4672,5119,-12
295976,-1024,610,626,-162,-19,-66,2572,-4594,5101,-12
296005,-1015,629,663,-145,-78,-18,2529,-4590,5171,-13
296032,-922,675,735,-190,-151,29,2510,-4602,5193,-13
296058,-824,715,754,-170,-135,-3,2495,-4597,5284,-12
296087,-681,718,700,-153,-220,-72,2446,-4548,5310,-12
296114,-621,675,556,-183,-262,-156,2393,-4532,5343,-12
296140,-713,705,648,-306,-291,-383,2479,-4473,5437,-13
296167,-1037,674,776,-347,-195,-451,2486,-4400,5493,-13
296196,-960,651,629,-212,-318,-353,2482,-4330,5529,-13
296241,-1136,633,783,-304,-23,-596,2650,-4198,5642,-13
296267,-1214,679,811,-171,177,-572,2723,-4112,5651,-13
296296,-1248,567,670,-139,305,-646,2781,-4058,5621,-13
296323,-1253,446,597,-141,365,-578,3023,-3961,5629,-13
296349,-816,372,444,-167,433,-662,3157,-3908,5615,-13
296376,-823,267,607,-372,739,-997,3281,-3804,5560,-13
296404,-924,237,656,-393,802,-1102,3647,-3550,5492,-13
296431,-938,247,683,-450,571,-880,3839,-3462,5501,-13
296458,-1171,256,903,-478,657,-884,4002,-3335,5448,-12
296486,-1385,180,693,-236,778,-847,4255,-3074,5319,-13
296531,-1206,73,617,-135,538,-574,4529,-2962,5218,-13
296558,-1224,62,628,-218,677,-638,4636,-2858,5149,-13
296587,-1152,-28,460,-105,441,-546,4770,-2706,5025,-13
296613,-1120,11,597,-288,713,-680,4893,-2638,4967,-13
296640,-1323,-98,618,-156,784,-762,5077,-2533,4641,-12
296667,-1354,-142,422,-94,629,-615,5236,-2324,4697,-12
296695,-1204,-80,438,-174,328,-397,5281,-2275,4652,-12
296722,-1163,3,292,-247,388,-434,5447,-2133,4621,-12
296749,-1502,-144,732,-238,517,-904,5542,-1972,4539,-12
296777,-1346,-154,160,98,229,-601,5570,-1885,4483,-13
296822,-1389,-147,422,-551,102,-212,5738,-1701,4466,-12
296849,-1525,-203,338,-154,-33,-398,5732,-1629,4458,-12
296878,-1818,-288,540,-646,533,-342,5716,-1543,4462,-14
296904,-1739,-151,1235,1230,-602,503,5729,-1694,4469,-12
296931,-1154,-141,110,163,-298,329,5667,-1767,4509,-11
296957,-1117,-34,228,257,-276,-9,5588,-1805,4552,-13
296986,-1249,-51,438,105,-148,-186,5559,-1811,4565,-13
297013,-1320,-51,452,-14,-156,-168,5582,-1779,4610,-13
297039,-1326,-30,505,-4,-30,-213,5601,-1761,4622,-14
297066,-1366,-41,458,53,-22,-190,5550,-1734,4622,-12
297113,-1277,-169,416,-31,109,-139,5638,-1730,4610,-13
297140,-1081,-142,328,126,84,-192,5653,-1695,4602,-14
297168,-1898,-362,587,62,120,-439,5637,-1643,4547,-13
297195,-1482,-223,566,189,224,-278,5682,-1648,4548,-14
297222,-1421,-209,451,307,95,-408,5751,-1611,4500,-13
297248,-1279,-192,564,263,-3,-87,5706,-1592,4483,-13
297277,-1161,-92,427,377,118,-1,5697,-1619,4440,-12
297304,-1220,-147,406,179,97,-245,5734,-1647,4427,-13
297330,-1237,-163,370,-96,190,-473,5797,-1529,4390,-13
297357,-1301,-214,483,-190,192,-519,5802,-1453,4356,-13
297404,-1235,-159,424,-14,29,-65,5860,-1391,4342,-13
297431,-1237,-130,495,74,-144,-129,5853,-1362,4373,-13
297459,-1186,-226,393,142,-37,-537,5790,-1331,4395,-13
297486,-1520,-207,449,45,79,-665,5892,-1192,4341,-13
297512,-1352,-272,532,64,-17,-251,5903,-1165,4380,-14
297539,-1288,-218,445,226,-10,-189,5881,-1133,4360,-13
297568,-1404,-228,517,36,45,-104,5850,-1164,4351,-13
297594,-1359,-241,504,28,68,7,5890,-1162,4360,-13
297621,-1398,-272,461,212,86,-86,5898,-1143,4337,-13
297648,-1462,-237,493,398,174,-85,5844,-1207,4281,-13
297695,-1358,-239,446,55,408,-628,5990,-1136,4188,-13
297721,-1433,-272,449,-157,491,-773,6054,-1013,4123,-13
297748,-1484,-386,436,-97,340,-523,6098,-891,4035,-13
297777,-1484,-426,428,112,452,-77,6188,-885,3981,-12
297803,-1280,-282,332,154,566,75,6280,-888,3889,-12
297830,-1356,-345,299,163,399,-52,6280,-911,3764,-12
297859,-1297,-292,301,266,306,365,6286,-1012,3711,-12
297885,-1134,-256,178,300,456,69,6313,-1076,3667,-12
297912,-1344,-284,213,271,342,-111,6391,-1114,3544,-12
297938,-1314,-282,238,256,241,180,6333,-1155,3519,-12
297986,-1162,-194,242,229,86,320,6364,-1320,3437,-13
298012,-1161,-186,247,181,157,330,6307,-1423,3413,-13
298039,-1207,-112,208,90,204,178,6259,-1478,3382,-12
298067,-1324,-192,254,90,117,222,6261,-1530,3373,-12
298094,-1091,-119,254,262,-18,115,6291,-1612,3360,-12
298121,-1168,-168,282,519,-44,-139,6237,-1602,3344,-13
298147,-1055,-55,288,583,-249,31,6208,-1622,3344,-13
298176,-1184,39,247,157,-403,127,6195,-1727,3409,-13
298203,-1248,-30,345,-138,-744,420,6133,-1753,3503,-13
298229,-1276,-22,374,-245,-633,528,5910,-1888,3709,-12
298276,-1256,-35,449,-218,-750,234,5831,-1959,3935,-12
298303,-1293,-56,464,-156,-455,150,5777,-1940,4020,-12
298330,-1291,-57,442,-87,-387,219,5618,-2003,4162,-13
298358,-1406,-48,430,46,-309,335,5603,-2044,4173,-13
298385,-1265,19,455,89,-360,506,5574,-2089,4210,-13
298412,-1301,-12,449,-132,182,36,5461,-2104,4202,-14
298438,-1352,-18,442,-201,519,-97,5494,-2076,4159,-13
298467,-1319,-91,445,-122,413,51,5551,-2088,4122,-13
298493,-1351,-80,407,36,397,138,5556,-2072,4014,-13
298520,-1323,-10,368,-13,587,368,5514,-2122,3945,-14
298567,-1416,40,274,-238,998,220,5586,-2195,3741,-13
298594,-1439,-2,329,-165,410,166,5580,-2193,3638,-13
298620,-1488,2,249,-63,63,126,5521,-2215,3636,-13
298649,-1280,60,304,98,-863,250,5482,-2278,3693,-13
298676,-1322,64,377,22,-772,226,5397,-2353,3890,-14
298702,-1388,108,353,143,-292,133,5312,-2360,3940,-12
298729,-1403,117,367,391,114,-21,5273,-2389,3907,-12
298758,-1268,96,416,248,99,-123,5340,-2435,3841,-13
298784,-1311,101,382,-168,285,-59,5339,-2404,3816,-13
