164116,96,-1341,-64,-101,-68,-139,-1538,7637,4651,-132
164143,148,-1353,-140,-49,-72,-96,-1517,7631,4597,-132
164171,95,-1341,99,-22,-39,-74,-1511,7623,4623,-132
164198,59,-1350,-9,-96,86,-87,-1521,7622,4628,-132
164225,107,-1335,-127,-59,-9,-76,-1559,7628,4598,-132
164251,63,-1345,1,-9,-17,-83,-1538,7629,4629,-131
164280,54,-1342,95,-30,-218,-94,-1509,7618,4617,-132
164306,121,-1352,-130,-72,-166,-104,-1523,7627,4583,-132
164333,132,-1349,-27,-5,-99,-99,-1521,7621,4582,-132
164360,98,-1334,115,2,-4,-69,-1500,7619,4619,-132
164407,102,-1336,-108,-64,-32,-97,-1554,7616,4603,-132
164433,60,-1346,56,-28,-32,-78,-1541,7636,4612,-132
164462,80,-1338,75,-75,-177,-94,-1516,7627,4587,-132
164489,155,-1362,-119,-104,-36,-99,-1523,7621,4561,-132
164515,92,-1332,-17,-51,12,-73,-1517,7625,4568,-132
164542,51,-1342,27,-62,-44,-74,-1502,7624,4586,-132
164571,113,-1349,-115,-82,-52,-92,-1527,7620,4560,-132
164597,142,-1353,-61,-44,-66,-88,-1509,7613,4557,-132
164624,86,-1345,33,-22,24,-66,-1517,7619,4569,-132
164651,81,-1339,-1,-41,-20,-72,-1511,7611,4588,-132
164698,100,-1348,29,-21,-40,-60,-1527,7634,4593,-132
164724,42,-1341,32,-39,-29,-76,-1525,7633,4595,-132
164753,79,-1345,-39,-68,-74,-98,-1520,7634,4572,-132
164780,131,-1344,70,-57,-64,-83,-1524,7617,4564,-132
164806,119,-1364,40,-93,133,-67,-1533,7623,4578,-132
164833,71,-1352,-158,-93,134,-61,-1548,7613,4600,-132
164861,73,-1340,97,-87,-30,-80,-1541,7624,4577,-132
164888,155,-1351,-111,-99,-119,-80,-1544,7622,4569,-132
164915,60,-1350,-180,-7,22,-43,-1560,7635,4556,-132
164941,66,-1333,88,45,-129,-54,-1529,7634,4575,-132
164988,143,-1355,-22,8,-28,-45,-1524,7641,4577,-132
165015,30,-1348,74,35,-140,-22,-1533,7637,4633,-132
165042,21,-1322,151,-33,-90,-26,-1536,7637,4711,-132
165070,8,-1341,-59,-127,-157,-125,-1585,7623,4707,-132
165097,62,-1336,-51,-80,-354,-162,-1577,7618,4707,-132
165124,104,-1339,21,-193,-144,-206,-1546,7602,4661,-132
165150,148,-1325,107,-71,71,-134,-1547,7602,4601,-132
165179,115,-1390,-281,-185,175,-141,-1579,7614,4551,-132
165206,84,-1319,-173,-16,-123,-90,-1569,7606,4586,-132
165232,37,-1340,-30,-56,-372,-46,-1573,7589,4610,-132
165279,206,-1314,-87,21,-543,-134,-1563,7610,4530,-132
165306,197,-1334,24,52,-220,-91,-1535,7608,4489,-132
165332,130,-1374,112,54,-191,-30,-1520,7607,4516,-132
165361,106,-1323,-17,20,-81,12,-1536,7609,4558,-132
165388,157,-1334,33,-9,155,-61,-1548,7626,4595,-132
165414,20,-1341,72,-44,75,16,-1551,7634,4638,-132
165441,-33,-1325,65,-67,-295,-21,-1516,7617,4684,-132
165470,83,-1347,57,-115,-4,-90,-1515,7608,4671,-132
165496,46,-1347,-15,-144,-21,-86,-1499,7625,4660,-132
165523,6,-1357,-160,-128,-89,-102,-1525,7602,4624,-132
165570,170,-1323,39,-76,-290,-142,-1507,7612,4599,-132
165597,81,-1366,-104,-75,139,-188,-1532,7612,4551,-132
165623,109,-1365,-106,-31,7,-109,-1558,7629,4519,-132
165652,96,-1350,50,26,-44,-128,-1552,7598,4544,-132
165679,62,-1348,64,-8,110,-167,-1552,7610,4507,-132
165705,102,-1350,-69,-25,-72,-155,-1546,7608,4476,-132
