1082480,14223,6293,5243,990,457,-871,-7005,1036,1009,-109
1082509,14523,6347,4503,1086,260,-1601,-7003,1017,1025,-111
1082535,14349,6508,4263,932,177,-1497,-7011,973,1076,-111
1082562,14588,6478,3963,708,97,-1182,-7018,977,1112,-111
1082589,14378,6718,4148,556,-1464,-2161,-7024,937,1127,-112
1082617,13828,6524,3866,685,-521,-1897,-7046,885,1125,-111
1082644,13108,6075,4024,4,-1192,-1145,-7037,856,1123,-111
1082671,13361,5980,4282,-427,-1064,-804,-7039,877,1112,-109
1082697,13554,5994,4730,-180,-1640,-1170,-7040,856,1064,-109
1082726,13460,6298,4199,-27,-2147,-977,-7044,861,1010,-110
1082771,14959,7241,4395,-1127,-4455,-1957,-7069,827,922,-110
1082800,13649,7074,5018,-969,-3264,-2219,-7112,750,824,-110
1082826,13024,7102,4696,-59,-1740,-1409,-7118,724,795,-110
1082853,13040,6968,4030,219,-370,-881,-7114,737,777,-110
1082880,14190,7531,4379,8,-149,-1260,-7089,735,803,-110
1082908,14802,7662,4295,-300,-205,-1526,-7083,721,802,-111
1082935,14445,7333,4920,-616,155,-1654,-7066,715,798,-110
1082961,13665,7060,4849,-772,46,-1751,-7064,695,832,-110
1082988,13031,6915,4757,-944,-821,-1946,-7041,675,832,-111
1083017,13873,6808,5494,-1741,-505,-1494,-7045,665,735,-111
1083062,14033,7900,5010,-2050,-592,-1230,-7004,668,789,-112
1083088,13655,7856,5032,-1948,-424,-811,-7008,666,785,-111
1083117,15061,7974,5229,-1444,-984,-1413,-6994,665,798,-112
1083144,15269,8036,6233,342,-1260,-2941,-7008,640,797,-112
1083170,14658,7359,5867,1874,-467,-3267,-7006,587,809,-112
1083199,13887,7346,5208,2070,-323,-1654,-7003,514,816,-112
1083226,13176,7147,4852,703,64,132,-7021,528,822,-110
1083252,12837,6893,5829,-429,163,110,-6992,562,840,-112
1083279,12730,6979,5764,235,781,-581,-6997,573,897,-112
1083308,13216,7002,4977,1449,84,-876,-6987,562,913,-111
1083353,12681,7175,5350,184,821,212,-6986,580,943,-111
1083379,12642,6943,5387,421,1990,1120,-6978,666,1024,-111
1083408,12952,7422,5657,341,1758,1546,-6975,710,1048,-111
1083435,12816,7739,5792,1235,1621,1491,-6971,755,1089,-111
1083461,12554,7263,5676,2549,1346,1287,-6941,822,1172,-113
1083488,12805,6914,5402,2961,1877,1494,-6942,866,1217,-111
1083516,13129,7124,4762,2394,1096,975,-6939,897,1253,-111
1083543,15018,7470,5020,1209,985,1071,-6942,945,1303,-112
1083570,14534,7412,5845,939,3150,1466,-6923,1009,1321,-111
1083596,12649,6582,5607,1977,4190,1892,-6895,1046,1395,-112
1083643,12621,5942,5103,3336,4249,2654,-6785,1209,1675,-112
1083670,12706,5923,5168,2435,1493,228,-6773,1220,1715,-112
1083699,12777,5968,5652,1489,-260,-1416,-6777,1218,1726,-112
1083725,13200,6032,6666,861,2023,-1587,-6764,1170,1774,-112
1083752,13593,6102,6345,1539,3410,-414,-6736,1172,1831,-112
1083779,13540,6341,6529,1676,3832,883,-6711,1183,1903,-112
1083807,13623,5784,6685,1442,3893,1805,-6638,1231,2040,-111
1083834,13403,5588,7334,1572,2848,1389,-6610,1274,2121,-112
1083860,13368,5662,7029,2789,581,330,-6577,1304,2159,-112
1083887,14014,5978,6994,3342,-710,-421,-6575,1279,2153,-112
1083934,12935,5436,6843,3454,1047,574,-6581,1218,2138,-112
1083961,12925,5554,6397,3067,2755,1909,-6521,1271,2197,-112
1083987,13528,5354,6720,2160,2112,2315,-6505,1310,2284,-112
1084016,13060,5593,7021,2165,-759,-77,-6487,1344,2285,-112
1084043,13026,5598,7569,2637,-745,-545,-6502,1296,2249,-113
1084069,14184,5778,7019,2392,55,358,-6494,1319,2238,-113
1084098,14182,5763,6954,1528,-2742,586,-6493,1352,2201,-113
1084125,13556,5719,7209,1820,-2690,720,-6523,1410,2069,-111
1084151,14468,5850,6527,2936,-3129,295,-6535,1415,1996,-112
1084178,15291,5704,5746,3403,-5621,-1470,-6566,1393,1917,-112
1084225,14045,5824,5066,2475,-8266,-2997,-6710,1281,1421,-112
1084252,13834,5600,4090,1585,-8981,-2869,-6765,1241,1226,-112
1084278,15643,6565,3480,360,-9755,-3401,-6799,1208,1017,-112
1084307,16106,5244,3596,-497,-10870,-4980,-6854,1116,561,-113
1084334,14658,5931,2748,-2387,-10655,-998,-6895,1123,261,-113
1084360,15107,6899,3528,-1344,-1668,-1340,-6898,1129,197,-113
1084387,14923,6198,3546,-526,565,-562,-6911,1115,229,-113
1084416,16225,7080,3538,-376,751,-815,-6903,1119,268,-113
1084442,13954,6395,2912,-350,1492,-47,-6893,1107,301,-113
1084469,13262,6090,3681,-1052,565,-76,-6888,1153,357,-111
1084516,14148,6393,2794,-620,3719,-3637,-6889,1069,529,-113
1084542,15158,6688,3025,-1816,2408,-2034,-6906,1012,624,-112
1084569,13741,6521,4781,-2937,2845,-2227,-6892,982,770,-112
1084598,14678,6467,5225,-1812,4948,-1073,-6894,971,870,-112
1084624,14620,6894,4973,-218,5345,-249,-6866,1009,927,-112
1084651,14467,6842,4822,492,2583,207,-6883,1096,903,-112
1084678,13055,6833,5831,475,265,-224,-6913,1167,776,-112
1084706,13241,5754,7069,2882,713,1260,-6912,1229,758,-112
1084733,14368,7823,4026,5691,2961,567,-6889,1218,826,-111
1084760,13770,6805,3056,1846,-2905,2216,-6824,1166,1023,-113
1084807,13235,5078,6501,-832,-5362,737,-6849,1151,1109,-113
1084833,14686,4334,6763,2894,-6409,567,-6899,1174,998,-113
1084860,14672,5547,3106,3023,-8410,-764,-6936,1181,847,-112
1084889,15892,6983,163,-143,-9465,-1734,-7026,1113,530,-113
1084915,16419,5645,4369,-2398,-11233,-3383,-7069,1041,346,-113
1084942,16003,6582,2030,-1143,-10873,-5129,-7087,969,164,-113
1084968,14290,7078,1692,-1169,-12316,-4485,-7119,824,-334,-113
1084997,14190,7970,925,-814,-8571,-1648,-7114,804,-532,-113
1085024,14048,6862,629,-8,-12061,-459,-7092,799,-742,-113
1085050,13060,6262,2326,1016,-6828,-946,-7053,842,-1121,-113
1085097,12817,7028,-1517,1361,-7680,-210,-7014,860,-1380,-112
1085124,16007,7802,-1467,-293,-6301,-1838,-6989,855,-1468,-112
1085151,14598,7444,-381,-475,-9872,-764,-6926,847,-1831,-112
1085177,13560,7262,-266,-1384,-8192,449,-6865,880,-2026,-113
1085206,14754,7063,-1816,-371,-6025,342,-6828,896,-2161,-113
1085233,15460,7769,-2406,181,-11365,1213,-6693,953,-2527,-113
1085259,13959,6787,-2660,1832,-14402,1497,-6594,1024,-2817,-113
1085286,12868,5654,-3944,2135,-14154,784,-6455,1091,-3100,-113
1085315,15084,7678,-6447,1613,-16698,-217,-6150,1175,-3707,-113
1085341,15094,7721,-6360,3685,-21939,-1507,-5910,1214,-4110,-112
1085388,11034,5349,-8946,7828,-18974,142,-5364,1412,-4806,-112
1085415,10563,5869,-10757,8927,-16035,-320,-4802,1720,-5346,-112
